Protein_ID,Molecule_ID,Ki
6,37,7.869880427707972
6,36,7.629732977673684
6,38,7.302923151335334
6,39,7.769188206303572
6,228,10.113090166707167
6,229,9.905528772099434
6,226,9.651916553679019
6,227,10.313712304712203
6,230,10.226987252296926
6,232,10.031701295263929
6,233,10.184387261842485
6,231,10.093658825671943
6,561,7.97157437413241
6,563,7.702646755149686
6,562,7.418769908383029
6,568,7.7494148479506
6,564,7.965365906848747
6,569,7.49841551813184
6,565,7.496428156662656
6,560,7.6985159532404595
6,567,7.7450210239139246
6,566,7.334033915261088
6,730,7.627803551304907
6,731,7.458689084074075
6,733,6.8924707038103845
6,735,7.598633262660357
6,732,7.470440193757917
6,738,7.746705228241235
6,736,7.549710256893381
6,741,7.7419537325363565
6,744,7.163088243428404
6,746,7.193582633767768
6,737,7.439408105896477
6,747,7.944902212248387
6,745,6.941232875106912
6,739,7.029282610927
6,743,7.508438898653794
6,742,7.320748794246041
6,740,7.464251518801187
6,768,6.716636675979844
6,767,6.467496789743717
6,769,6.549642334131885
6,766,6.969579203815453
6,1507,9.544744462410408
6,1508,9.826350314003701
6,1502,8.570581176699672
6,1509,8.714251249477714
6,1510,8.703053928760452
6,1503,8.681126988350075
6,1505,8.634918254010751
6,1506,8.977646890689702
6,1504,9.33757252481043
6,1621,8.277733759350127
6,1618,7.740157545986597
6,1622,8.090205582714471
6,1620,8.056693930817186
6,1615,9.01485101192056
6,1616,8.83106571009053
6,1623,7.7060430864554625
6,1614,8.037173484773907
6,1613,8.230933321861306
6,1617,8.168342993281026
6,1627,8.366834391801714
6,1619,8.411735829422025
6,1626,8.456382581450402
6,1625,8.924723224172043
6,1624,8.20165927049149
6,2261,8.169112437396137
6,2262,7.4457045879660395
6,2263,8.080826672562358
6,2264,7.753470894094432
6,2265,7.585828900800057
6,2266,7.811127923334522
6,2267,7.952940893546295
6,2268,8.323309617328151
6,2269,8.020188245253854
6,2418,9.73161445222135
6,2419,9.0651831680612
6,2420,9.044711105226373
6,2421,8.779161893589157
6,2422,9.041844573439306
6,2423,9.503770818551313
6,2424,10.428779007020701
6,2425,9.62312401922522
6,2548,6.793573161649127
6,2544,6.8514545692293645
6,2545,6.580473486334407
6,2550,6.0524488631160365
6,2547,7.173239266836446
6,2546,6.838061215192935
6,2549,6.485647079167416
6,2551,6.909013077271199
6,2543,6.029783503696666
6,2628,8.36636333006502
6,2630,8.401736075718457
6,2629,8.154343597576863
6,2631,7.784249368521219
6,3020,8.609793555076452
6,3019,7.133951787794806
6,3017,8.26043160922039
6,3015,8.489827694740463
6,3022,8.626142954338114
6,3021,7.425377374920597
6,3018,7.5211546300567225
6,3016,8.726443304836923
6,3024,7.208941832130815
6,3028,8.082265554954105
6,3027,7.7178510055898615
6,3025,7.5763597779693095
6,3026,7.249732445863697
6,3297,7.902670562845036
6,3298,7.764340943737158
6,3517,9.195584159627822
6,3972,8.312027527150644
6,3974,7.576785449468658
6,3973,7.297840173682527
6,3975,7.953546379510605
6,3976,7.1150760566937965
6,3977,7.841146145650406
6,3978,7.679852003767828
6,3979,8.113505899711724
6,3980,7.863357067361082
6,3981,7.748832726808228
6,3982,7.672486877262601
6,3983,7.291585223660757
6,3993,8.065504947323973
6,3994,9.202457724255526
6,3995,8.129186820870277
6,3996,7.54669582599064
6,3997,8.264705638273544
6,3998,8.008601392705458
6,3999,8.160765003833344
6,4000,7.993558771815118
6,4001,8.353463590732604
6,4002,8.076160471492043
6,4003,8.13739202062627
6,4004,8.087082585910284
6,4005,7.947855083971292
6,4006,8.22098753152253
6,4007,7.937073918823138
6,4008,8.137836479303283
6,4009,8.137594666462238
6,4010,7.986312450948032
6,4011,8.423775541868064
6,4012,8.12346892139636
6,4491,8.908714462480688
6,4546,7.414094284465977
6,4544,7.47854217027102
6,4547,7.750045173596279
6,4545,7.984723795317861
6,4552,7.225109731788955
6,4553,7.6313495138193455
6,4554,7.033362831472694
6,4550,7.45724357724568
6,4549,7.345136409315351
6,4548,7.104200190129637
6,4551,7.841957158386871
6,5296,6.656043405666106
6,5297,6.594922830930149
6,5525,8.318002984008062
6,5524,8.487386899948385
6,5529,8.263912523555858
6,5534,8.22881057358628
6,5531,8.828737001342692
6,5535,8.472335152539994
6,5536,9.129403496185839
6,5528,8.712843497882783
6,5530,8.551177186802024
6,5537,9.54262075269262
6,5526,8.194906244770523
6,5538,9.537439100517457
6,5527,8.621564189181608
6,5533,9.554991413921156
6,5532,8.744986447655833
6,5785,9.62075278123199
6,5788,8.945216923064669
6,5787,8.400825844184256
6,6459,7.636911896008388
6,6460,7.7610332306644585
6,6465,7.40981192384517
6,6467,7.570155628208453
6,6461,7.5527664703488755
6,6470,7.740317170560483
6,6463,7.2817386109305104
6,6469,7.675084846262505
6,6464,7.61096005113633
6,7608,5.945406896729141
6,7606,6.321246494862999
6,7610,6.174698610309543
6,7607,6.647429280106681
6,7609,6.150526937150596
6,9680,7.5616929245785816
6,9682,7.888928517447893
6,9683,8.24170590306205
6,9684,7.225958441308917
6,9681,8.232118375122361
6,11325,7.465859092243202
6,11328,7.506040769752313
6,11327,6.93592589324016
6,11551,7.624747905488662
6,11552,7.603016466149576
6,11553,7.289796099998705
6,11554,6.803230375722236
6,11555,6.765820259626079
6,12918,8.412705740363116
6,12920,7.410686257704312
6,12919,7.7216456713466295
6,12916,8.65208815889251
6,12917,8.330262395107441
6,12914,8.256430751615916
6,12915,7.281561235381839
6,14388,7.8411265779188275
6,14389,7.26183922165638
6,14385,7.716696100669103
6,14390,7.550839599283326
6,14387,7.770804113391078
6,14386,7.7616768791319215
6,16694,8.159485317439236
6,16695,8.525303820287244
6,17362,8.24588352829265
6,17369,7.826640513915691
6,17370,8.072721709423199
6,17372,8.076586474234894
6,17373,8.098656918233429
6,17374,8.232203008038468
6,17375,8.002981272791994
6,17378,7.786416921898519
6,17377,8.174628521980093
6,17379,7.537619973844295
6,17381,7.622253243232476
6,17382,8.555098186375137
6,17380,7.684672587116832
6,17383,7.379190835577563
6,17385,8.099301743027791
6,17371,7.686455812956856
6,17367,8.330799731519011
6,17368,8.560542392870962
6,17376,7.607651171799484
6,17366,8.471989108565309
6,17361,8.144058773556715
6,17365,7.884617900905644
6,17364,8.278437010838688
6,17363,8.716891164969224
6,17941,8.886771163294855
6,17942,8.38291811573034
6,17943,8.833887202721
6,18234,8.170465139358027
6,18236,7.799285305121287
6,18238,8.803135374241414
6,18239,8.235099921786075
6,18237,8.255048421750523
6,18235,8.378351874592921
6,18240,7.939609478042318
6,18241,7.388181901019878
6,18233,7.562261997791511
6,19919,8.652841513877293
6,19921,7.8145535330983735
6,19932,7.8842596513198355
6,19934,7.6166956147596325
6,19935,8.462618509173431
6,19936,7.231810270668696
6,19931,7.80432440992355
6,19937,8.252329444501644
6,19922,8.866949356352714
6,19939,8.48977865980515
6,19928,8.503042404127106
6,19929,7.328697385765043
6,19941,8.019825605551508
6,19942,8.75639923626164
6,19918,8.148025164031376
6,19943,7.642831293228409
6,19944,8.022954597803164
6,19945,7.7807210592347555
6,19946,8.321615591813629
6,19923,8.113449782959854
6,19925,7.612031963068892
6,19924,7.733333383130581
6,19926,7.964015403983615
6,19917,8.451788743095468
6,19920,7.852363708138204
6,19927,8.195796227329987
6,19930,7.540074077288313
6,19947,8.141472263865182
6,19948,8.924909599180035
6,19940,7.576130361072092
6,19949,9.026263422663751
6,19933,8.35284803115162
6,19938,8.096068303799335
6,22670,7.758482811959881
6,22977,8.050565036505239
6,22978,7.554463146647217
6,22979,7.610742362296546
6,22980,7.86934408727457
6,22981,7.936800766150572
6,22982,7.285375433357515
6,22983,7.887262020081717
6,22984,7.199804858893797
6,25349,7.464157220004058
6,25350,9.96751719616242
6,25351,6.9059273329070505
6,30036,7.307087192488444
6,30037,7.062991832341828
6,30035,8.405803493489437
6,31028,7.70590444738095
6,31029,7.407415293610697
6,31042,7.593275091996783
6,31038,7.3658620394966245
6,31036,7.439554126199431
6,31044,7.3416363765765045
6,31020,7.750985186315974
6,31026,7.568818836270501
6,31041,7.566375461450122
6,31040,7.367824521867876
6,31039,7.725042994641945
6,31021,7.190673751304271
6,31833,8.073516334877302
6,31834,7.724844486119769
6,31831,8.010809459923458
6,31832,7.766042463274306
6,32832,8.124955860081457
