Protein_ID,Molecule_ID,Ki
6,37,7.460790424486577
6,36,7.401403070635855
6,38,7.646094228840323
6,39,7.453929138412955
6,228,9.947923053581446
6,229,9.924599004995711
6,226,9.830136083474331
6,227,9.985496060916287
6,230,9.99632016355412
6,232,9.765837417343842
6,233,9.91311901076467
6,231,9.966243407151117
6,561,8.158412926381613
6,563,7.9881763064451805
6,562,7.168298197106745
6,568,7.835601413087333
6,564,8.398899747247988
6,569,7.390888754559733
6,565,7.490804206967252
6,560,7.7895653912867715
6,567,7.926966449725024
6,566,7.226419259393088
6,730,7.4762963070779636
6,731,7.737055819381555
6,733,7.131092945390775
6,735,7.604581427275825
6,732,7.825909030824293
6,738,7.681162598272355
6,736,8.088400340036186
6,741,8.349759806171207
6,744,7.351134225884686
6,746,7.374029237897005
6,737,7.511825869027214
6,747,7.931393889989742
6,745,6.878563496319642
6,739,7.534396874720283
6,743,7.397317887674554
6,742,7.412531333063554
6,740,7.222257756358833
6,768,7.042188645186342
6,767,6.482625729158355
6,769,6.356987107635956
6,766,7.083974854867838
6,1507,9.500138978899455
6,1508,10.000387428582457
6,1502,8.49252742852199
6,1509,9.20217560579385
6,1510,8.885578240467993
6,1503,8.826459040978275
6,1505,9.076899031111632
6,1506,8.928443607080686
6,1504,9.424174077130504
6,1621,8.028569125037077
6,1618,8.149484471775283
6,1622,8.41169630079664
6,1620,7.912530897146308
6,1615,9.791751472518508
6,1616,9.414714258069854
6,1623,8.275616851133003
6,1614,8.32060018027856
6,1613,8.289715846928909
6,1617,9.46808179493725
6,1627,8.590876224601482
6,1619,8.750394992489328
6,1626,8.094427275174233
6,1625,9.67290295060997
6,1624,8.445172078672154
6,2261,8.861193771495186
6,2262,7.331366037240449
6,2263,9.121258375065247
6,2264,7.499981692875532
6,2265,7.897838988548778
6,2266,7.510391860510056
6,2267,8.202786456059746
6,2268,8.724979073225146
6,2269,8.063703931677834
6,2418,9.652604685025919
6,2419,9.470121076605292
6,2420,9.108145470132264
6,2421,9.249979004221187
6,2422,9.292382174920201
6,2423,9.509578937508392
6,2424,10.585665123761263
6,2425,9.718029305369758
6,2548,6.680317618626614
6,2544,6.569952563864641
6,2545,6.351838729419456
6,2550,5.8296344471580595
6,2547,6.715210963976229
6,2546,6.983415600348949
6,2549,6.13005847793478
6,2551,6.300407395416072
6,2543,5.921804023884757
6,2628,8.478906086156746
6,2630,9.100713966414578
6,2629,8.619703745247083
