Protein_ID,Molecule_ID,Ki
6,37,7.080822318224162
6,36,7.171710400114474
6,38,7.0877099981516105
6,39,7.12860399707352
6,228,10.332300310562466
6,229,10.387654339817004
6,226,10.331205264182273
6,227,10.320085961435634
6,230,10.107913884902253
6,232,10.250858953691168
6,233,10.33539273928089
6,231,10.46001051930954
6,561,7.713256150177379
6,563,7.537338979139047
6,562,7.604383855578317
6,568,7.560631424169684
6,564,7.657599569608583
6,569,7.476632248577845
6,565,7.662464995810502
6,560,7.486188657664268
6,567,7.712777872552655
6,566,7.57453469096081
6,730,7.574535734665788
6,731,7.3433289757081495
6,733,6.963226545926296
6,735,7.413136994205405
6,732,7.584309568596405
6,738,7.494376688844397
6,736,7.475486465499087
6,741,7.79412892885119
6,744,7.189865760661857
6,746,7.294398520695513
6,737,7.751003291705298
6,747,7.4340443149680935
6,745,7.1425548272204935
6,739,7.323376041386467
6,743,7.241552780050187
6,742,7.294398520695513
6,740,7.240010794850531
6,768,7.145619106574385
6,767,7.2879241405935815
6,769,7.3254438869246
6,766,7.778686668343119
6,1507,8.977319743403529
6,1508,8.912970360116732
6,1502,8.438124644416385
6,1509,8.94003938708292
6,1510,8.826393921963804
6,1503,8.842157911250046
6,1505,8.624106329548782
6,1506,9.091305532538751
6,1504,9.591873184232512
6,1621,8.172777042641341
6,1618,8.057943883214124
6,1622,8.47693916335336
6,1620,8.459761280965452
6,1615,8.956404139450449
6,1616,8.966684893317892
6,1623,7.898911331700505
6,1614,8.47328051037155
6,1613,8.221994576923791
6,1617,9.221010869579613
6,1627,8.236963192262424
6,1619,8.48870351864112
6,1626,8.505482232855089
6,1625,8.944133498886913
6,1624,8.251323176477364
6,2261,8.439542233971407
6,2262,7.372313332010947
6,2263,7.986490373917512
6,2264,7.870160415978984
6,2265,8.09924777995183
6,2266,7.80194324302213
6,2267,8.080299543844365
6,2268,8.700090720735245
6,2269,7.649762815623331
6,2418,10.01127857449155
6,2419,9.72793006252985
6,2420,9.343972306619898
6,2421,9.372581347728719
6,2422,9.553007953791077
6,2423,9.774351908024716
6,2424,10.047375599169229
6,2425,9.857035216210695
6,2548,6.765627426556741
6,2544,6.762763198331337
6,2545,6.337939476137578
6,2550,6.743952882920876
6,2547,6.463157772181073
6,2546,7.146934699243491
6,2549,6.614539870151469
6,2551,6.370478124353328
6,2543,6.586233243830069
6,2628,8.508398850450982
6,2630,8.910541499633142
6,2629,8.644192643750042
6,2631,8.684728606655078
6,3020,8.383161543022322
6,3019,7.094692882803531
6,3017,8.194708598014646
6,3015,8.467385547557448
6,3022,8.890597522726182
6,3021,7.673364669088793
6,3018,7.676947524270603
6,3016,8.705469397822046
6,3024,7.507339224006498
6,3028,8.150892061598672
6,3027,8.185140156992645
6,3025,6.788764762341079
6,3026,7.4484938134196526
6,3297,7.572680579986277
6,3298,7.927638692983888
6,3517,9.746470146904022
6,3972,8.126697351148117
6,3974,7.58311063765344
6,3973,7.644636548420995
6,3975,7.491603662054282
6,3976,6.875763445336716
6,3977,7.7904116419463145
6,3978,7.926349974783812
6,3979,8.031029306188342
6,3980,7.940569271819303
6,3981,8.043805791565493
6,3982,7.980613085698048
6,3983,7.547273494432273
6,3993,8.061749801142433
6,3994,9.066758490355916
6,3995,8.146299095479424
6,3996,8.024882258358325
6,3997,7.978144209074093
6,3998,7.887781916373772
6,3999,8.405740161427742
6,4000,7.715222680521791
6,4001,8.067632682882364
6,4002,7.698469478630922
6,4003,7.915985357695142
6,4004,7.8759644422551505
6,4005,8.038725843972129
6,4006,8.205129747014697
6,4007,7.555250484460299
6,4008,8.395639960212968
6,4009,8.21977784666081
6,4010,7.384589238895589
6,4011,7.909837027081748
6,4012,7.685545059393505
6,4491,8.824071807813555
6,4546,7.698350761641589
6,4544,7.117089915124926
6,4547,7.642491286343657
6,4545,7.637749683546629
6,4552,7.34814317633994
6,4553,7.584070809644183
6,4554,7.24466769908179
