Protein_ID,Molecule_ID,Ki
6,37,7.740976634310003
6,36,7.703806305881371
6,38,7.498011226178339
6,39,7.5859212548821535
6,228,9.932234250082258
6,229,9.918552859703636
6,226,9.891804317668338
6,227,9.767206503664173
6,230,9.523161744964503
6,232,9.68271547284209
6,233,9.873685442774526
6,231,10.050752287911696
6,561,7.48141597077929
6,563,7.502625565993866
6,562,7.626243827944314
6,568,7.521950901035217
6,564,7.681233670627152
6,569,7.4833715337422
6,565,7.573509176948286
6,560,7.579070714675182
6,567,7.665231820792924
6,566,7.581046247262774
6,730,7.434811446153016
6,731,7.317853801409783
6,733,6.758256457972272
6,735,7.065179242196419
6,732,7.530126680226632
6,738,7.388470742195783
6,736,7.239227205935971
6,741,7.766578475911913
6,744,7.343458650657405
6,746,7.119496816801107
6,737,7.1099101884967935
6,747,7.432442121274973
6,745,6.849334075011644
6,739,7.372037381180402
6,743,6.958492200352374
6,742,7.160798489586472
6,740,7.167554394158179
6,768,7.1526220060794
6,767,7.012239465097808
6,769,7.084182682064622
6,766,7.312133805917397
6,1507,8.858173280138159
6,1508,8.95316048632493
6,1502,8.377714959708952
6,1509,8.826012319833756
6,1510,8.625555895242126
6,1503,8.634637399339685
6,1505,8.641946904056363
6,1506,8.492309612195903
6,1504,9.617631702798711
6,1621,8.278202783377207
6,1618,8.159713292499248
6,1622,8.47719416321374
6,1620,8.167732118547514
6,1615,8.733427373753806
6,1616,8.896833235950552
6,1623,8.123830404413242
6,1614,8.486989477679094
6,1613,8.215841994459897
6,1617,9.008034718251563
6,1627,8.212549417229397
6,1619,8.720367995601146
6,1626,8.239218613300157
6,1625,8.658506740664313
6,1624,8.240183239308712
6,2261,8.315929243091063
6,2262,7.482809484621816
6,2263,8.267094955464033
6,2264,7.7770817321040235
6,2265,7.962077590705917
6,2266,7.939670411536681
6,2267,7.9950066197171346
6,2268,8.53247716566856
6,2269,7.791620413287071
6,2418,9.47142292378605
6,2419,9.558663803094664
6,2420,9.018261739903474
6,2421,9.188884505592306
6,2422,9.39370689750647
6,2423,9.5630820967949
6,2424,9.788761915973442
6,2425,9.370674929839705
6,2548,7.352324833984683
6,2544,7.117597738258716
6,2545,6.981333022758804
6,2550,7.153171867042516
6,2547,7.095418464375757
6,2546,7.880639885559378
6,2549,6.952596065846551
6,2551,7.000953823657106
6,2543,6.992083187205658
6,2628,8.671098591706937
6,2630,8.97765189325858
6,2629,8.682963772351831
6,2631,8.663097518087229
6,3020,8.732555829093068
6,3019,7.550853977798232
6,3017,8.616079169937867
6,3015,8.795782213027108
6,3022,9.114986920563588
6,3021,7.850395164789176
6,3018,8.350344281285523
6,3016,8.744141956226953
6,3024,7.645270055758418
6,3028,7.929961384836492
6,3027,7.9440065045534185
6,3025,7.3825049064479185
6,3026,7.570738542153921
6,3297,7.722149423145824
6,3298,7.986862864562531
6,3517,9.321954851476585
6,3972,8.156020513666059
6,3974,7.698929978618377
6,3973,7.75479776342646
6,3975,7.690984346333528
6,3976,7.305260199343046
6,3977,7.871701538562242
6,3978,7.901531172253147
6,3979,8.0887392939976
6,3980,7.875739359072213
6,3981,8.241555317614255
6,3982,7.972733279260423
6,3983,7.71718298075545
6,3993,8.1001170487662
6,3994,9.33051949449129
6,3995,8.252408390234665
6,3996,8.127602275955448
6,3997,8.077306305978313
6,3998,7.808486454726377
6,3999,8.204974653069762
6,4000,7.91002142969359
6,4001,7.819506724302842
6,4002,7.8270510532671
6,4003,8.039694286302216
6,4004,8.041938956732263
6,4005,8.101625656848388
6,4006,8.215329835788223
6,4007,7.758604242074412
6,4008,8.258688272328873
6,4009,8.102176290730773
6,4010,7.754254658986002
6,4011,7.810502117668413
6,4012,7.803202849912942
6,4491,8.409522306572262
6,4546,8.044307167241108
6,4544,7.528458420976569
6,4547,7.612493323966254
6,4545,7.820127563438183
6,4552,7.654676142651485
6,4553,7.7551590938670945
6,4554,7.571478035753014
6,4550,7.735497192889949
6,4549,7.26435068428699
6,4548,7.502190446369609
6,4551,7.793041586585802
6,5296,7.548916246145437
6,5297,7.510011772355695
6,5525,8.561541734394059
6,5524,8.938103418336217
6,5529,9.065496973229664
6,5534,8.777050742091367
6,5531,9.104970278885872
6,5535,9.011658400274937
6,5536,9.418759757786567
6,5528,9.194277658238454
6,5530,9.192609152220543
6,5537,9.218352254093405
6,5526,9.283851932610123
6,5538,9.48362717516722
6,5527,9.256549716664345
6,5533,9.352148568189799
6,5532,8.65450478250118
6,5785,8.654440010562604
6,5788,9.022839569350714
6,5787,8.410049797551352
6,6459,8.004980537669514
6,6460,8.045328821757373
6,6465,7.836700063588822
6,6467,7.861471363270681
6,6461,7.66567871573852
6,6470,7.937689415752812
6,6463,7.777837706988386
6,6469,7.973485699900952
6,6464,7.9962488612980955
6,7608,6.82418429046313
6,7606,6.8006813993323245
6,7610,6.710208771040738
6,7607,7.352010905423328
6,7609,6.8993304437856
6,9680,8.006109776985772
6,9682,8.486274023355186
6,9683,8.477524548984068
6,9684,8.404834667580738
6,9681,8.47869567453405
6,11325,7.231798005889286
6,11328,7.197876605266252
6,11327,7.446381475507709
6,11551,8.29089398827827
6,11552,7.691334984432087
6,11553,7.72351526009527
6,11554,7.368650728588361
6,11555,6.969003093235239
6,12918,8.474961143371093
6,12920,8.208881798980256
6,12919,8.03824431986675
6,12916,8.453947365453201
6,12917,8.286232995957935
6,12914,8.107362609262474
6,12915,7.970506498430975
6,14388,8.381742610859563
6,14389,8.28111853652195
6,14385,8.050024348805689
6,14390,8.056518554809866
6,14387,8.228807503442118
6,14386,8.241260886453468
6,16694,8.384556366100638
6,16695,8.892798715819934
